project,project_path,worker_name,session_id,harness,source_db,source_transcript,source_factory_logs,factory_session,spawn_id,spawn_at,cli,model,effort,transcript_join_key,transcript_joined,session_first_at,session_last_at,task_id,task_title,task_status,task_closed,task_created_at,task_closed_at,lease_acquired_at,lease_released_at,lease_terminal_event,send_back_count,urgent_stop_count,merge_required_count,close_reason,first_push_at,minutes_to_first_push,input_tokens,cached_input_tokens,cache_creation_input_tokens,output_tokens,reasoning_tokens,tool_calls,cost_usd,horizon_date,cost_usd_current
Accounting,/home/pippenz/Documents/Accounting,agile-octopus-17,01a0a0b1-30a2-72c1-9990-a0dad0551b95,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/14/rollout-2026-09-14T12-12-42-01a0a0b1-30a2-72c1-9990-a0dad0551b95.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-fierce-pelican-43,42,2026-09-14T16:12:41.015Z,codex,gpt-6-astra,high,agile-octopus-17,yes,2026-09-14T16:12:42.204Z,2026-09-14T16:29:54.669Z,cas-cf64,Categorization tab proposes payee/category rules over Quicken transfer legs (bracketed categories); exclude transfers from candidates,closed,yes,2026-09-14T16:12:37.194Z,2026-09-14T16:29:47.224Z,,,,0,0,1,"Delivered commits f164b6c and 80a9742, now merged into master at bb1ded95. Transfer-leg exclusion implemented across categorization evidence/matching and Firefly rule/bill miners/drawers. Two transfer-only candidates pruned, six mixed evidence edits logged with receipts; approved rule bytes and exact 90-row applied ledger preserved. make rebuild exit 0; final make test 291 passed; all-snapshot transfer checks and four-scheme browser/print/JS-off/keyboard QA pass. Full proof in task notes and /home/pippenz/.cas/artifacts/cas-cf64. Pre-existing Google sampled-key count mismatch routed to cas-712a.",2026-09-14T16:23:02.799Z,10.34,6394990,6260608,0,25984,5213,69,8.903628,2026-09-14,8.903628
Accounting,/home/pippenz/Documents/Accounting,jolly-cheetah-32,983466e1-3987-43b5-8d83-9e3845d86acf,claude,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.claude-pippenz@gmail.com/projects/-mnt-shockwave-archive-Pippenz-Documents-Accounting--cas-worktrees-jolly-cheetah-32/983466e1-3987-43b5-8d83-9e3845d86acf.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-fierce-pelican-43,43,2026-09-14T16:21:37.551Z,claude,claude-fable-5-1,high,jolly-cheetah-32,yes,2026-09-14T16:21:38.398Z,2026-09-14T17:08:15.854Z,cas-712a,"Approval sheet validity gate: scripted 100% check of every candidate on all three tabs, fail-closed, plus a full walk",closed,yes,2026-09-14T16:21:32.833Z,2026-09-14T17:08:37.115Z,,,,0,0,1,"Approval sheet validity gate delivered (factory/jolly-cheetah-32 @1af9481 + @4665e05, merged to master @f978508 and @c8c68cb): scripts/check_approval_sheet.py with 35 rules over 100% of candidates, make check-sheet, make approve-rules refuses a failing sheet; FAILs fixed at the source and re-mined; full walk recorded in data/approval_sheet_walk.toml; transfer guards on every pushed rule. On master: PASS 35/35 (87 / 272 / 22 candidates), approvals preserved, suite 409 passed. Verification ver-85a4af7e4d3e approved. Live guard verification continues as cas-ad33.",2026-09-14T16:33:48.099Z,12.16,6936,67259311,1656280,623734,310262,158,81.196488,2026-09-14,81.196488
Accounting,/home/pippenz/Documents/Accounting,steady-eagle-31,01a0a0df-e523-7131-8e99-14afe4700b24,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/14/rollout-2026-09-14T13-03-42-01a0a0df-e523-7131-8e99-14afe4700b24.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-fierce-pelican-43,45,2026-09-14T17:03:42.072Z,codex,gpt-6-astra,high,steady-eagle-31,yes,2026-09-14T17:03:43.078Z,2026-09-14T17:13:23.098Z,cas-ad33,Pushed merchant rules must carry a transfer-category guard (prohibited category triggers) verified against live Firefly,closed,yes,2026-09-14T17:03:33.183Z,2026-09-14T17:13:22.875Z,,,,0,0,1,Merged c00396442ab07ace04c19d2747a645ee98fcd429 via master 65f171bd. Live 6.6.6 prohibited category guards verified on three protected journals and one blank journal for GET test and harmless POST trigger with explicit accounts; all probe objects deleted and original journal fields/tags restored. Exxon and Descript guarded pushes each applied one rule update; second pushes each 0 changes; server readback verified. 149 tests pass; documentation and receipts /home/pippenz/.cas/artifacts/cas-ad33/README.md delivered. Supervisor independently verified live state and recorded verification. No --apply or approvals.,2026-09-14T17:03:44.662Z,0.03,2877438,2790784,0,15054,1761,43,4.410024,2026-09-14,4.410024
Accounting,/home/pippenz/Documents/Accounting,true-crow-72,01a0c522-2949-7bf1-9f1c-737a6edc2134,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T14-02-25-01a0c522-2949-7bf1-9f1c-737a6edc2134.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,48,2026-09-21T18:02:23.804Z,codex,gpt-5.6-luna,xhigh,true-crow-72,yes,2026-09-21T18:02:25.669Z,2026-09-21T18:51:38.129Z,cas-89fa,"Two description formats, one merchant: allow a candidate to carry two triggers (Google Fi, Direct Loans, Family Orthodontics)",closed,yes,2026-09-14T15:27:03.178Z,2026-09-21T18:51:36.064Z,,,,2,0,2,"Merged into master at 33e0b9e from factory/true-crow-72 @ b2cbd1b. Supervisor reports 418 tests passing on the merge result. Re-delivery complete: minimized redundant literals, sanitized merchant-token triggers, preserved multi-format bill triggers, recorded replayed approval-sheet PASS 35/35, and documented separate rules-side Dept Education and Direct Loans identities.",2026-09-21T18:31:21.123Z,28.92,36328049,35308800,0,120663,54189,297,1.054821,2026-09-21,1.054821
Accounting,/home/pippenz/Documents/Accounting,zen-spider-81,01a0c522-2bdc-7ab1-933c-755dfee94df6,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T14-02-26-01a0c522-2bdc-7ab1-933c-755dfee94df6.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,49,2026-09-21T18:02:25.434Z,codex,gpt-5.6-luna,xhigh,zen-spider-81,yes,2026-09-21T18:02:26.317Z,2026-09-21T18:38:12.176Z,cas-50ed,Bills miner: chain-merge a subscription across successive description formats (OpenAI 2024 → 2025 → 2026),closed,yes,2026-09-14T15:27:09.626Z,2026-09-21T18:38:09.976Z,,,,3,0,4,"Supervisor merged factory/zen-spider-81 commit 90ac883 into master at dfb70c9. Re-delivery is complete: per-source-key exclusions protect newer chain members, Spotify remains 45 payments through 2026-09-08, replay is 22 candidates / 6 overdue, and the merged result passes 414 tests.",,,24255322,23864832,0,86608,45383,201,0.659324,2026-09-21,0.659324
Accounting,/home/pippenz/Documents/Accounting,brave-panther-27,4b3daf12-a0f1-4436-ac22-5240370dd639,claude,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.claude-pippenz@gmail.com/projects/-home-pippenz-Documents-Accounting--cas-worktrees-brave-panther-27/4b3daf12-a0f1-4436-ac22-5240370dd639.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,50,2026-09-21T18:02:26.833Z,claude,claude-haiku-4-5-20251001,low,brave-panther-27,yes,2026-09-21T18:02:27.960Z,2026-09-21T18:04:59.339Z,cas-d427,"Approval page Bills tab: stale-file refusal says ""Rules changed on disk"" for data/firefly_bills.toml",closed,yes,2026-09-14T15:48:16.820Z,2026-09-21T18:06:43.290Z,,,,1,0,2,Stale-file refusal names the tab's noun (Bills / Firefly rules) at both raise sites via one class attribute; both existing stale-file tests assert the message. Commits ed7b813 + 1b8b902 merged to master at fcfa0d2; 23 tests pass. Verified ver-b70e7e2d7806.,,,762,7059153,209136,25778,6383,45,1.253839,2026-09-21,1.253839
Accounting,/home/pippenz/Documents/Accounting,proud-lion-10,32f1ff35-1653-422c-8a4a-2e995f4b1cf2,claude,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.claude-pippenz@gmail.com/projects/-home-pippenz-Documents-Accounting--cas-worktrees-proud-lion-10/32f1ff35-1653-422c-8a4a-2e995f4b1cf2.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,52,2026-09-21T18:05:12.789Z,claude,claude-fable-5-1,medium,proud-lion-10,yes,2026-09-21T18:05:13.435Z,2026-09-21T18:08:54.957Z,cas-d427,"Approval page Bills tab: stale-file refusal says ""Rules changed on disk"" for data/firefly_bills.toml",closed,yes,2026-09-14T15:48:16.820Z,2026-09-21T18:06:43.290Z,,,,1,0,2,Stale-file refusal names the tab's noun (Bills / Firefly rules) at both raise sites via one class attribute; both existing stale-file tests assert the message. Commits ed7b813 + 1b8b902 merged to master at fcfa0d2; 23 tests pass. Verified ver-b70e7e2d7806.,,,1883,3933808,162193,27253,5146,46,5.608792,2026-09-21,5.608792
Accounting,/home/pippenz/Documents/Accounting,smooth-cheetah-53,01a0c569-feea-72c0-807c-9b9175a8f241,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T15-20-53-01a0c569-feea-72c0-807c-9b9175a8f241.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,56,2026-09-21T19:20:52.461Z,codex,gpt-5.6-luna,xhigh,smooth-cheetah-53,yes,2026-09-21T19:20:53.421Z,2026-09-21T19:34:44.163Z,cas-fdeb,Refresh the Firefly snapshot and re-mine rules and bills with the new miners; gate and commit the regenerated approval sheet,closed,yes,2026-09-21T19:20:46.470Z,2026-09-21T19:34:43.904Z,,,,0,0,2,"Supervisor confirmed factory/smooth-cheetah-53 @8200cbd is merged to master at d3880a2 and the main checkout gate passes 35/35. Fresh snapshot/mining, owner-eyes walk, transfer exclusion receipt, approvals retention, reports, and 418-test proof are recorded; no Firefly writes were made.",,,8351098,8138496,0,20965,9390,87,0.230448,2026-09-21,0.230448
Accounting,/home/pippenz/Documents/Accounting,proud-gazelle-6,01a0c57f-b895-79b0-94a8-e4d66e02018d,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T15-44-37-01a0c57f-b895-79b0-94a8-e4d66e02018d.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,58,2026-09-21T19:44:35.433Z,codex,gpt-5.6-luna,xhigh,proud-gazelle-6,yes,2026-09-21T19:44:37.193Z,2026-09-21T20:26:16.886Z,cas-0338,Nightly SimpleFIN auto-import: retry transient failures and surface a failed night,closed,yes,2026-09-21T19:44:20.376Z,2026-09-21T20:26:09.533Z,,,,0,0,1,"Merged on master at 7f628b3. Delivered retry wrapper, importer exit-code classification (0 and 73 successful; transport, importer error, and other nonzero codes retry), persistent secret-free logging, final Unraid notification queue, cron-only recreation support, and fixtures for 0/73/cURL-28. Live Unraid proof and artifacts are recorded in task notes.",,,15738492,15484416,0,65688,37041,176,0.439329,2026-09-21,0.439329
Accounting,/home/pippenz/Documents/Accounting,vivid-lark-44,01a0c5c9-c2f6-7682-bac2-b5645f8772f7,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T17-05-29-01a0c5c9-c2f6-7682-bac2-b5645f8772f7.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,60,2026-09-21T21:05:27.847Z,codex,gpt-5.6-luna,xhigh,vivid-lark-44,yes,2026-09-21T21:05:29.522Z,2026-09-21T21:45:52.077Z,cas-b518,"Deploy Firefly-Pico on Unicron alongside Firefly III as a trial companion UI, reachable over LAN and Tailscale for Android",closed,yes,2026-09-21T21:05:16.377Z,2026-09-21T21:45:46.559Z,,,,0,0,1,"Merged on master at 295ee9b. Supervisor verified live Pico 200 with valid TLS and vhost guard 200 on LAN 10.42.42.11 and Tailscale 100.89.179.94, existing Firefly StartedAt values unchanged, and no secrets in the merged diff. QA ledger /home/pippenz/.cas/artifacts/cas-b518/LEDGER.md records 8/8 PASS, including healthy containers, token-authenticated 50-account API proof, DNS, TLS, Android capture, and additive recreate proof.",,,25943393,25524224,0,65179,28031,182,0.672533,2026-09-21,0.672533
Accounting,/home/pippenz/Documents/Accounting,zealous-heron-88,01a0c602-5b9e-72f1-9f8a-cb181ffd9205,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T18-07-18-01a0c602-5b9e-72f1-9f8a-cb181ffd9205.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,62,2026-09-21T22:07:16.378Z,codex,gpt-5.6-luna,xhigh,zealous-heron-88,yes,2026-09-21T22:07:18.842Z,2026-09-21T23:15:48.350Z,cas-af74,"Fix Firefly-Pico defaults server-side on Unicron: current-month dashboard range, US number format, dark theme; prove with a phone-viewport screenshot",closed,yes,2026-09-21T22:07:12.731Z,2026-09-21T23:15:48.135Z,,,,0,0,1,"Supervisor merged factory/zealous-heron-88 commit 6da118010ac2f9c6b54fb58cbebec247eac7a7e0 into master at ebbaccc and reviewed the key captures/container baseline. Delivered Pico owner defaults and widened owner-evaluation configuration: profile root cause/settings, 12 visible grouped/iconed owner accounts with 1,480 expense/revenue accounts hidden from dashboard, 88 iconed categories, 10 amount/account/category/merchant templates, dashboard widgets and budgets state, USD/current-year ledger filter, and root-only pre-write backup /mnt/user/appdata/firefly-pico/backups/cas-af74/pico-pre-cas-af74.dump. Final live Playwright proof passed at 412x915 after localStorage.clear(); artifacts are /home/pippenz/.cas/artifacts/cas-af74/dashboard.png, dashboard-reload.png, accounts.png, categories.png, template-form.png, transactions.png, setup-no-token.png, with LEDGER.md. Firefly III *_ StartedAt values were unchanged; no secrets are in git, notes, or artifacts. Known limitation documented in LEDGER.md: deployed Pico renders the currency symbol trailing (`-7,110.38 $`) because server-side number-format options expose no prefix variant.",,,27818019,27319552,0,91114,37615,242,0.755421,2026-09-21,0.755421
Accounting,/home/pippenz/Documents/Accounting,jolly-falcon-28,01a0c615-b5eb-7b50-b697-9be8c4c89b37,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T18-28-26-01a0c615-b5eb-7b50-b697-9be8c4c89b37.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,63,2026-09-21T22:28:25.338Z,codex,gpt-5.6-luna,xhigh,jolly-falcon-28,yes,2026-09-21T22:28:26.948Z,2026-09-21T23:31:27.233Z,cas-646c,Smart merchant display names: shared canonicalizer plus a reviewed override file covering every merchant on the sheet,closed,yes,2026-09-21T22:28:01.171Z,2026-09-21T23:31:25.138Z,,,,2,0,2,"Supervisor confirmed merge: factory/jolly-falcon-28 @57fd320 is on epic/approval-sheet-v2-human-merchant-names-everywhere-cas-8848 at bb2ffed. Supervisor approved the full reviewed name list: 113 changed, no splits, no residue, brand spellings correct. Verification remains gate PASS 32/32 and 414 passed, 2 skipped; artifact art-eb9fd5fc.",,,35285490,34341120,0,110565,47343,254,1.008374,2026-09-21,1.008374
Accounting,/home/pippenz/Documents/Accounting,solid-viper-34,01a0c615-b9d2-7e80-a1ba-abeda72ad758,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T18-28-27-01a0c615-b9d2-7e80-a1ba-abeda72ad758.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,64,2026-09-21T22:28:26.930Z,codex,gpt-5.6-luna,xhigh,solid-viper-34,yes,2026-09-21T22:28:27.901Z,2026-09-21T23:00:17.027Z,cas-b531,"Sheet restructure: retire the Quicken categorization tab, emit only rules that change Firefly, meaningful confidence, pre-ticked strong rows",closed,yes,2026-09-21T22:28:17.227Z,2026-09-21T23:00:13.639Z,,,,0,0,1,"Merged and supervisor-verified on epic/approval-sheet-v2-human-merchant-names-everywhere-cas-8848 at 3e7d624. Delivered owner sheet Firefly/Bills only; categorization scripts remain runnable. Re-mined 278→140 Firefly rules: 111 no-category clusters under 3 journals omitted, 38 rename-only retained in the collapsed section, 102 category rules cover 446 journals ($59,149.13), sorted by uncategorized journals, with High/Medium/Low 36/34/70 and 37 rows pre-ticked (36 High plus 1 existing approval). Fresh proof passed with the project venv: `make PYTHON=/home/pippenz/Documents/Accounting/.venv/bin/python test` — 398 passed, 2 skipped — and `make PYTHON=/home/pippenz/Documents/Accounting/.venv/bin/python check-sheet` — PASS 29/29. QA ledger art-07a6b0a9 records 7/7 real-build PASS cells. Supervisor independently confirmed two tabs, no categorization traces, summary line, rename-only section, impact order, and 398 tests.",,,32645452,32145408,0,80426,24904,231,0.839428,2026-09-21,0.839428
Accounting,/home/pippenz/Documents/Accounting,zen-raven-9,01a0c68d-aaeb-7fd3-982e-4a2219e02b90,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/21/rollout-2026-09-21T20-39-28-01a0c68d-aaeb-7fd3-982e-4a2219e02b90.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,68,2026-09-22T00:39:26.748Z,codex,gpt-5.6-luna,xhigh,zen-raven-9,yes,2026-09-22T00:39:28.444Z,2026-09-22T01:58:23.286Z,cas-c382,"Rules push aborts after save: Firefly renumbers trigger order (1,3,4,5,6) so the read-back check fails; fix the comparison, then complete the owner's approved apply and the bills push",closed,yes,2026-09-22T00:39:23.286Z,2026-09-22T01:58:16.438Z,,,,0,0,1,"Supervisor merged factory/zen-raven-9 at 1cb4fe7 into master 43c9b3f. Delivery complete: canonical trigger/action sequence comparison ignores Firefly numeric order while retaining semantic differences; regression fixtures and full suite passed (416 passed, 2 skipped). Live rules dry-run verified 0 changes / 105 unchanged; rules apply verified 105/105, bills apply verified 16 bill creates + 21 link-rule creates + 1 update, with Bayada skipped by design. Reports committed and exxon documented. Supervisor independently confirmed 105 managed rules plus exxon, 22 bill rules, 17 bills, 438 withdrawals linked, and 838 uncategorized withdrawals remaining.",,,13732670,13521920,0,30854,10962,158,0.349613,2026-09-22,0.349613
Accounting,/home/pippenz/Documents/Accounting,quick-wolf-28,01a0c8f8-f331-72f1-8be5-ea1cf104ebf1,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/22/rollout-2026-09-22T07-55-53-01a0c8f8-f331-72f1-8be5-ea1cf104ebf1.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,70,2026-09-22T11:55:52.718Z,codex,gpt-5.6-luna,xhigh,quick-wolf-28,yes,2026-09-22T11:55:53.755Z,2026-09-22T12:55:08.934Z,cas-90cd,Suggested categories: pre-fill every no-category rule and every live-era cluster of 2+ visits with a defensible category the owner vetoes rather than hunts,closed,yes,2026-09-22T11:54:59.449Z,2026-09-22T12:41:28.654Z,,,,0,0,1,Supervisor merged factory/quick-wolf-28 at 9e94df3 and verified the 33/33 sheet gate plus 423-test suite; closing the previously merge-gated task.,2026-09-22T12:41:32.308Z,45.64,63133925,62209664,0,136789,53060,433,1.593192,2026-09-22,1.593192
Accounting,/home/pippenz/Documents/Accounting,true-eagle-34,01a0c904-f8b6-7503-b04e-82e612ac014c,codex,/home/pippenz/Documents/Accounting/.cas/cas.db,/home/pippenz/.codex/sessions/2026/09/22/rollout-2026-09-22T08-09-01-01a0c904-f8b6-7503-b04e-82e612ac014c.jsonl,/home/pippenz/Documents/Accounting/.cas/logs,Accounting-witty-tiger-19,71,2026-09-22T11:55:54.346Z,codex,gpt-6-astra,high,true-eagle-34,yes,2026-09-22T12:09:01.534Z,2026-09-22T12:10:22.352Z,cas-3be6,"Spike: can the Toolbox AI categorizer on Unicron handle the one-off long tail? Measure precision on the uncategorized live-era rows, no writes",closed,yes,2026-09-22T11:55:33.702Z,2026-09-22T12:24:27.458Z,,,,0,0,0,"Delivered read-only report artifact art-ac4e3e2e (REPORT.md). Firefly snapshot measured 388 live uncategorized withdrawals, isolated 175 Bucket-D one-offs, and evaluated a reproducible 15-per-month 60-row sample against all 88 categories: 50/60 correct (83.3%); 0.90 threshold gave 37/41 (90.2%) with 68.3% coverage. Report lists all 10 misses, sheet-safe export-to-hints integration, rows/tokens/month, LAN/external privacy findings, and no-go for direct Toolbox bulk apply. Proof passed with 60 inputs, 60 valid predictions, exact 88-category constraint, report 8,190 bytes, and clean git HEAD 43c9b3ff10693ffa9311ef0b2f55b0e91a05133c. No source changes or Firefly/Unicron writes; no push required.",,,64181,47232,0,2479,93,2,0.340672,2026-09-22,0.340672
